date,address,creator,initialBuy,marketCap,bondingCurveKey,vSolInBondingCurve,vTokensInBondingCurve,uri,signature
2025-05-12 23:45:35.371539,Fjk76tTzx4D2ur7Ppfhbz9juePqdbWNNuiyZYApWpump,9ZHehH5pvKYi226xUfxugupiL85S2ZuVrUcTYYoFuWro,34281150.129545,29.834925026021196,5FiiDNGdYddKMc1v9swGAKWnPZDynH11VgTqNQvTG7YK,30.99009900899999,1038718849.870455,https://ipfs.io/ipfs/QmfK8NiQqmPC26S488wHaH8EmWP2R765qgvRLPZgexc9rg,3ExkzkiHts4xpAH93g73BAZSspUQhghysh2ZitiAkfYZVni4SFKqhWBFh8w1pPCKjCJdwU6iERVukwcbQvLeZkcR
2025-05-12 23:45:42.817632,42PcG414K5hmC8Pwj1pe8zeXmqFPhzD8ZkEKiGbMpump,3KgtsZJD8i6kV1eNrXjDBkRYjVJCnQbynwzxgKhXHPUt,66439628.45773,31.77176344623955,2gNNEXyDQca1sMDKNwGLziDZmE294LHAdwHM2XfY3ERx,31.980198018999996,1006560371.54227,https://ipfs.io/ipfs/QmfLjYQSXHp9hqSUAf9BuKfWFANRyYqkfr71hZ1aYS3E8W,34J3w2tvvvibb2FMXPKm5ZZQsSbvQiDBLemYGjXVPDC4wRtZz48rygavcacphih2hJftpxteJYjfZXaBcvLZr9WH
2025-05-12 23:45:45.031607,FVYcEtfMts3KBauUNBfdxYcTigmqRiNd8VRDb4j5TLUN,4RePs4EchMosyRENfkUFwZcjgMsdTt9SzYMZomtvRQEi,126235294.117647,35.91177384280832,2G8JmFS6pZJpSTWRxqYRFygnVhUvxg2Y5Yb12BcWeuiK,34.0,946764705.882353,https://ipfs.io/ipfs/QmUU72ySEjw8975uRocHcRkvpDFt3XnPP8954thTnEcMxU,LGNkj9Xy9wt7zsJSt5XJzv2bY2wgg3gebdBBEYvXbrXQMk6UJdhwUCW7H4JdGimtqTYbrbTa56jqoneGpuK8eXM
2025-05-12 23:45:45.466934,GUdP12SqkRwPeBvSP2i6N3DgewCXaJp4xiT4kMG3pump,DVv1gepxUFWmv9xupqy14XXrTUPEfgUbaKoNE5atMMy7,4934953.9942,28.21795729923768,BkP14T7Gs5AEHGKr6dZZ6wjVN9dTuaQWNynn2tLB7wrV,30.138613860999993,1068065046.0058,https://ipfs.io/ipfs/QmbLQ1muGp77gMp8gp41q8zPFvqZQKqobfQT99eAhRMcYG,G28kZysqft1GiaGhnfGqqbN8xmfNruULB58YeQL8daJ3yVW1z2kvrsSLXZyAWp8bJAmXFEMxyiGbaUiyPZUMjfs
2025-05-12 23:45:55.183037,CpP3jxL5Y7Y91idMiaLTyHXduqpCP5evaY9Pjbunpump,EaZTmT2zixapCjYpEog6rcdfwkbcLzSbSks9vkZpV6oi,96666666.645849,33.76950873502591,EUrcDWs7zsnfZzzQorwk4vd995x6DdjVWC1Ht3sxqHaq,32.970297028999966,976333333.354151,https://ipfs.io/ipfs/QmZgasJyyADnjnGzejoxLDxPWjGG5JB2exLzqPyKfKHE76,5foNRJFjJmocjzK76XBi3Qeptg2MFQW4UhrWqj9xqBR6owWzY9Acpex8nLN6yk1p4J2ut2wkD2moe6mk8yk65yHv
2025-05-12 23:45:56.118874,GHvWPcyzznqKymuy6qZQ95fueT7hBoeBobJ4AGFdpump,4uTGe6y6vZNMn6Xw9RP3E197BjYU8aWsScEbSaehXoam,30951923.046196,29.644591061770615,HN5LPRaHwPvHFFAmig6ErYfR17nXwmyqU8NcnGfZRF52,30.891089108,1042048076.953804,https://ipfs.io/ipfs/QmXxYn4FaqdfziDwy4qjzxUdfM8LXupqXx44Gn4TBxEMpJ,5zA6JgqHiYiEUUv4sh3UTMQ8n2FXUp6b1Z57Juuvjs6xWqwBwkGJ2bTC98mfrsn2C9trRH8qt5ozNuJmup9aDtF6
2025-05-12 23:45:56.750607,5Vd9LD4o2R9hi3XGD4R6o84mRtjRxFNqfQ9PFZb2pump,H4aW21iEnMQ4dVR5s67pvRGUvAzua7btDcMryRyvcYm2,34281150.129545,29.834925026021196,HSnzWW8stwAhY9TPje4DfvWRfvByF6ZUuhSLp5bgVCte,30.99009900899999,1038718849.870455,https://ipfs.io/ipfs/QmfR9JNh2TKFv5eRQ54F5AuUm3Hwieuo8jXs7n5U9TaivQ,bCEHZLtSqCfzpTrioyqJzboiFgv5Dv3bkn3LEBf2cyFQXmwy43xcgpJtqq1Xm7bPQBXLbrnTFbYXg2YjdY9cy93
2025-05-12 23:46:13.829959,AKXtFJptnUhi6bwvqK9GD1xRAgdxr9BKDcxmxnBrpump,7fUaeJtTSg9NcgerLpbByEAwsGyu2goXC4r3j439v4am,66439628.45773,31.77176344623955,3kHUSgZsHpsKWNi9193S7c54rLqKJKH8zf1jJcMecpDt,31.980198018999996,1006560371.54227,https://ipfs.io/ipfs/QmWBPCSfDmBUUfrTiwP6nhrofi2ypsaf4DSCqh4kktRsnW,3ndgnxMxEjnnykwdzwBYmXgk2VgFUgXLT7ohpwKoEuqR2bMd7zm2cjuCbNZCv1EwbjxyWp43jUsU1mjYEGDfNq9D
2025-05-12 23:46:15.598186,QJUf3jExUdihcP3jhBbeGARu8SnKPQAXXCkKUCbpump,BGZi6rFufvSZhfgwZDGu2gtm1SY2M8r8UN89KyjXR8Cr,67062499.999999,31.811121466293816,7Mpjc8DzQTcPXLpoXPeJDg3AsCXEapFyGmTXKWY4NySQ,31.999999999999968,1005937500.000001,https://ipfs.io/ipfs/QmSiMn8RiZhBwj1m7NXwcEtpiAghG4cRnNJtehwiqMTsoW,4Gq4Jvipgqeyu6wpMuRv4AhbML7B58tgc2KfUvdzhwxwxcNY3jbrmfoMPt8d4vNxhkLvGDHvVu4egwdhoV95kNma
2025-05-12 23:46:17.298965,DDtLkxdAsrrzFfXvGeBt5iVdgdRNaBGgYHd4icgspump,8NWeALZhhm2oF6KGNPKCXXASGmHEGggjDvebiGAh5rBP,7103136.69705,28.332872569319616,HEW39QeasHfTXWuK1TtRj5FP2xZUdBy5C9xUYemmxDcP,30.199919999999974,1065896863.30295,https://ipfs.io/ipfs/bafkreih5iux5emiy2cq5ahcteoqwlnlakz6hawo2oukgsz2sn6np4jaofa,Ump49YBkfhPfpwLweSK72aGUQAtteRZqWv9ttodnghMgmcsX6qD4hfJM73BvZLNf8aPRdM36PSrRxt9WKP7EgZe
2025-05-12 23:46:18.715104,HtJ3bvqkoASMJHHYt7FyPductxvwYSuTAUMSNJJqpump,7bdDJD4Sa1KFerqsEtYgSx7Edp6G8ffZY7xSB1Hb9iFk,34281150.129545,29.834925026021196,135NbmcBExnRYHqFx7jY3QxFxByHVKzzGqD2AyhYVXyt,30.99009900899999,1038718849.870455,https://ipfs.io/ipfs/QmaPdX9S3uEpYsDF4FjAMjoSL1oCMGcpmj5hx1G5GMZbCM,2pHS6hXrGkEfJ2UWj3BqaiaUkE1EFnXbqjeschPGMWzZaLHNZReReaEt2E6PVE3hKkiJ7urSMdKapZ7CgbUNcqag
2025-05-12 23:46:34.967739,AD2ja838MMrhgdjxgWUgbWdSvVZQ93iGjCDdtCuKpump,AeN2yKkEVfAcz45jydid7VMmfHDp96HCkQknLSYaoht9,66439628.45773,31.77176344623955,GbPbBii3QcHZGwwWjQDn3rUD38xw46HysyNY2cepsUfM,31.980198018999996,1006560371.54227,https://ipfs.io/ipfs/QmPG1qqw1SQWmNufww5yzDMWtE9bQ3Nn7ojn2dMHUwvPx4,m8W6vBkcotaqfhC4CAyhtso5MEKqX2K7Xc4fT8nTXvAAw7zXx9dgbcXjRpFpuKpnvKdojHGN6irsQGv5hokzzS6
2025-05-12 23:46:45.946472,Hi5xXEMSVNoHbk7a9JHiGJx4iCqCGVpw9eAnGuokpump,5sXpVjR4ErUThxiHQvi1ecaNoALhRpqSsoEC4R961rv2,34612903.225806,29.853991922957412,AH5PDXTqTd8Wfjgbunzz9vjLnkb52S6T1ANSPwEz5QDL,30.999999999999986,1038387096.774194,https://ipfs.io/ipfs/Qmaj3Wij69SmCcfn32zxdDsWTMvZphYaZZEsPrpsEQEDFS,5aCL1Z65ARjQgMxcX7FvUe3iojSxaB4vow4w92yGmLW3sZKrzE6jkvNbugHD4VH47pULBNdBZdhL4UfjXsShyjtq
2025-05-12 23:46:54.421938,H8SvJCHdbyofDnwiNbL1WDKhcDA4A2twavLhpUKKpump,1SrRsoYSAXLP6GbvhhitffuosMQ2TJVwV3t9fKApdpc,125131195.318419,35.82816089238039,4vHHEnkLjC7ofidzgEELquaHkWhCPuwwmvUojCtwHFYy,33.96039603899997,947868804.681581,https://ipfs.io/ipfs/QmT1WpkEnughnoyKrbcKREEyuPU8MwbWsatp2Qd6YXmCDx,3rFHatUpje62CNtdyt2Nn6hDjLmn78WhFFw2oSepGawgtW3NZ5k5UGF4CYT4QYW6VX4gwuocPqDK1QKtNdkixNod
2025-05-12 23:46:55.226784,5WXD3g3LFrhszdeLpi8AGVNqz7wwpgY8qK2b9pMPpump,AkQDdXoNPpUSgftWKz5DEMoyDPdWyzJqwxFAZongHzCH,44142405.034639,30.409581330887043,DatvNsADDxxnLX2uVAAzDRAfzBk5DEyZAurY7WvUXv4e,31.287128711999987,1028857594.965361,https://ipfs.io/ipfs/QmeiYcwPzYL5PTzb3hfWGZvnMpBM6SAiWPKPP2Gs2YmEyg,rwtwxHiJiR92YEzR9BxQTFCY7rZ3M4e7ZZK1CHNudwckiwGkwwzWxWzSPkuZ8jzj7UkqBQr9HUcibBJ1r6kbqJB
2025-05-12 23:47:02.394995,Hf1qywZrPL43HuvBVfdNmGbr2xU29iD6Nn15ZTXYpump,AnbzwsnjYy8DGUSWjtk8VQ1SU8tYfcCjLgk2TdWyZJxo,10519607.80911,28.51537771866636,GsnQBg6zjkXqbf5KwR9nfgwbJdhBZd7GYq6Q6kthKJCg,30.297029702,1062480392.19089,https://ipfs.io/ipfs/QmNSVKjsBeKgAz1p4u8nq8hxzwjtFTVNPKtKmUEf1aixyF,B387EKVS8PKAQwXp6eEyvKkF13suHPehwLbyyzoNDkt8HpQcNgNu4EfAJ4UgrMoj29E67bvL1KSUcRRFbT5TftK
